
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde1771    Vardas1771     7.35                x.xx                
Pavarde2200    Vardas2200     7.35                x.xx                
Pavarde963     Vardas963      7.35                x.xx                
Pavarde8916    Vardas8916     7.35                x.xx                
Pavarde7129    Vardas7129     7.35                x.xx                
Pavarde3705    Vardas3705     7.35                x.xx                
Pavarde7625    Vardas7625     7.36                x.xx                
Pavarde3076    Vardas3076     7.36                x.xx                
Pavarde7548    Vardas7548     7.36                x.xx                
Pavarde9305    Vardas9305     7.36                x.xx                
Pavarde8609    Vardas8609     7.36                x.xx                
Pavarde118     Vardas118      7.36                x.xx                
Pavarde21      Vardas21       7.36                x.xx                
Pavarde9854    Vardas9854     7.36                x.xx                
Pavarde9074    Vardas9074     7.36                x.xx                
Pavarde6946    Vardas6946     7.36                x.xx                
Pavarde4297    Vardas4297     7.36                x.xx                
Pavarde5802    Vardas5802     7.36                x.xx                
Pavarde9185    Vardas9185     7.36                x.xx                
Pavarde4091    Vardas4091     7.36                x.xx                
Pavarde4606    Vardas4606     7.36                x.xx                
Pavarde2288    Vardas2288     7.36                x.xx                
Pavarde5106    Vardas5106     7.36                x.xx                
Pavarde1835    Vardas1835     7.36                x.xx                
Pavarde3029    Vardas3029     7.36                x.xx                
Pavarde4461    Vardas4461     7.36                x.xx                
Pavarde7234    Vardas7234     7.36                x.xx                
Pavarde8469    Vardas8469     7.36                x.xx                
Pavarde1659    Vardas1659     7.36                x.xx                
Pavarde2944    Vardas2944     7.37                x.xx                
Pavarde128     Vardas128      7.37                x.xx                
Pavarde8353    Vardas8353     7.37                x.xx                
Pavarde281     Vardas281      7.37                x.xx                
Pavarde9629    Vardas9629     7.37                x.xx                
Pavarde3595    Vardas3595     7.37                x.xx                
Pavarde7725    Vardas7725     7.37                x.xx                
Pavarde4010    Vardas4010     7.37                x.xx                
Pavarde4981    Vardas4981     7.37                x.xx                
Pavarde6967    Vardas6967     7.37                x.xx                
Pavarde4895    Vardas4895     7.37                x.xx                
Pavarde8894    Vardas8894     7.37                x.xx                
Pavarde9055    Vardas9055     7.37                x.xx                
Pavarde1373    Vardas1373     7.37                x.xx                
Pavarde3862    Vardas3862     7.37                x.xx                
Pavarde1495    Vardas1495     7.37                x.xx                
Pavarde7586    Vardas7586     7.37                x.xx                
Pavarde8425    Vardas8425     7.37                x.xx                
Pavarde563     Vardas563      7.37                x.xx                
Pavarde7592    Vardas7592     7.37                x.xx                
Pavarde7078    Vardas7078     7.37                x.xx                
Pavarde4806    Vardas4806     7.37                x.xx                
Pavarde5328    Vardas5328     7.37                x.xx                
Pavarde6467    Vardas6467     7.37                x.xx                
Pavarde3275    Vardas3275     7.37                x.xx                
Pavarde1933    Vardas1933     7.37                x.xx                
Pavarde4075    Vardas4075     7.37                x.xx                
Pavarde5636    Vardas5636     7.37                x.xx                
Pavarde8783    Vardas8783     7.37                x.xx                
Pavarde3981    Vardas3981     7.37                x.xx                
Pavarde3554    Vardas3554     7.37                x.xx                
Pavarde4078    Vardas4078     7.39                x.xx                
Pavarde2009    Vardas2009     7.39                x.xx                
Pavarde7012    Vardas7012     7.39                x.xx                
Pavarde9454    Vardas9454     7.39                x.xx                
