
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde7402    Vardas7402     4.81                x.xx                
Pavarde5662    Vardas5662     4.81                x.xx                
Pavarde311     Vardas311      4.81                x.xx                
Pavarde6148    Vardas6148     4.81                x.xx                
Pavarde7779    Vardas7779     4.81                x.xx                
Pavarde6121    Vardas6121     4.81                x.xx                
Pavarde8405    Vardas8405     4.83                x.xx                
Pavarde2446    Vardas2446     4.83                x.xx                
Pavarde7154    Vardas7154     4.83                x.xx                
Pavarde787     Vardas787      4.83                x.xx                
Pavarde7013    Vardas7013     4.83                x.xx                
Pavarde2772    Vardas2772     4.83                x.xx                
Pavarde1611    Vardas1611     4.83                x.xx                
Pavarde6032    Vardas6032     4.83                x.xx                
Pavarde695     Vardas695      4.83                x.xx                
Pavarde3778    Vardas3778     4.83                x.xx                
Pavarde9804    Vardas9804     4.83                x.xx                
Pavarde9248    Vardas9248     4.83                x.xx                
Pavarde1395    Vardas1395     4.83                x.xx                
Pavarde1287    Vardas1287     4.83                x.xx                
Pavarde8318    Vardas8318     4.83                x.xx                
Pavarde3054    Vardas3054     4.83                x.xx                
Pavarde6501    Vardas6501     4.83                x.xx                
Pavarde7870    Vardas7870     4.83                x.xx                
Pavarde1020    Vardas1020     4.83                x.xx                
Pavarde1733    Vardas1733     4.83                x.xx                
Pavarde4656    Vardas4656     4.83                x.xx                
Pavarde301     Vardas301      4.83                x.xx                
Pavarde7309    Vardas7309     4.83                x.xx                
Pavarde4547    Vardas4547     4.83                x.xx                
Pavarde680     Vardas680      4.83                x.xx                
Pavarde6138    Vardas6138     4.83                x.xx                
Pavarde3581    Vardas3581     4.83                x.xx                
Pavarde4550    Vardas4550     4.83                x.xx                
Pavarde7791    Vardas7791     4.83                x.xx                
Pavarde6665    Vardas6665     4.83                x.xx                
Pavarde4487    Vardas4487     4.83                x.xx                
Pavarde9078    Vardas9078     4.84                x.xx                
Pavarde1849    Vardas1849     4.84                x.xx                
Pavarde1150    Vardas1150     4.84                x.xx                
Pavarde6548    Vardas6548     4.84                x.xx                
Pavarde6276    Vardas6276     4.84                x.xx                
Pavarde7850    Vardas7850     4.84                x.xx                
Pavarde2782    Vardas2782     4.84                x.xx                
Pavarde7861    Vardas7861     4.84                x.xx                
Pavarde9405    Vardas9405     4.84                x.xx                
Pavarde1947    Vardas1947     4.84                x.xx                
Pavarde9274    Vardas9274     4.84                x.xx                
Pavarde6696    Vardas6696     4.84                x.xx                
Pavarde7893    Vardas7893     4.84                x.xx                
Pavarde7315    Vardas7315     4.84                x.xx                
Pavarde8082    Vardas8082     4.84                x.xx                
Pavarde882     Vardas882      4.84                x.xx                
Pavarde3607    Vardas3607     4.84                x.xx                
Pavarde1280    Vardas1280     4.84                x.xx                
Pavarde1477    Vardas1477     4.85                x.xx                
Pavarde2419    Vardas2419     4.85                x.xx                
Pavarde1048    Vardas1048     4.85                x.xx                
Pavarde2667    Vardas2667     4.85                x.xx                
Pavarde9158    Vardas9158     4.85                x.xx                
Pavarde8686    Vardas8686     4.85                x.xx                
Pavarde1242    Vardas1242     4.85                x.xx                
Pavarde3196    Vardas3196     4.85                x.xx                
